# Sensor Strada Sfinții Voievozi, Popești-Leordeni, Romania (uRad Monitor/160000ee)
# https://aqicn.org/station/@109861/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2023-11-10T00:00:00.000Z,6,34,13,9,29,9.879,126
2023-11-11T00:00:00.000Z,6,34,18,12,23,6.761,142
2023-11-12T00:00:00.000Z,4,23,11,5,13,4.882,82
2023-11-13T00:00:00.000Z,6,32,18,13,24,6.497,168
2023-11-14T00:00:00.000Z,7,33,15,11.5,20,6.66,105
2023-11-15T00:00:00.000Z,6,20,12,8,15.5,4.204,109
2023-11-16T00:00:00.000Z,4,30,10.5,7,18,6.517,146
2023-11-17T00:00:00.000Z,16,28,23,20,26,3.057,108
2023-11-18T00:00:00.000Z,4,37,14.5,6,24,10.045,114
2023-11-19T00:00:00.000Z,5,28,14,10,21,5.926,155
2023-11-20T00:00:00.000Z,16,38,29,24,32,5.489,152
2023-11-21T00:00:00.000Z,11,66,28,21,34,12.438,184
2023-11-22T00:00:00.000Z,11,34,29,23.5,30,6.413,137
2023-11-23T00:00:00.000Z,20,39,29,27,31,3.302,150
2023-11-24T00:00:00.000Z,13,23,19,17,20.5,2.705,117
2023-11-25T00:00:00.000Z,6,25,13,8.5,19,5.298,80
2023-11-26T00:00:00.000Z,4,30,14,10,19,5.824,163
2023-11-27T00:00:00.000Z,9,29,14,11,16,3.346,154
2023-11-28T00:00:00.000Z,10,185,26,19,35,34.777,214
2023-11-29T00:00:00.000Z,10,28,19,16,24,4.835,156
2023-11-30T00:00:00.000Z,25,52,31.5,29,37,5.674,158
2023-12-01T00:00:00.000Z,25,58,37,32,43,7.096,191
2023-12-02T00:00:00.000Z,21,68,35,30,47,11.787,199
2023-12-03T00:00:00.000Z,15,35,25,23,28,3.817,129
2023-12-04T00:00:00.000Z,16,77,34,22,59,18.942,215
2023-12-05T00:00:00.000Z,27,36,30,29,32,2.09,126
2023-12-06T00:00:00.000Z,12,46,21,17,27,8.138,161
2023-12-07T00:00:00.000Z,17,29,23,21,25,2.632,152
2023-12-08T00:00:00.000Z,17,44,33,26.5,36,6.457,152
2023-12-09T00:00:00.000Z,21,39,31,26,33,4.149,164
2023-12-10T00:00:00.000Z,24,43,29,27,33,4.327,118
2023-12-11T00:00:00.000Z,25,38,31,29,33,2.5,140
2023-12-12T00:00:00.000Z,26,42,34,31,35,3.04,156
2023-12-13T00:00:00.000Z,30,61,36,34,42,6.933,193
2023-12-14T00:00:00.000Z,15,55,34,28,42,9.793,195
2023-12-15T00:00:00.000Z,15,42,21,19,26,5.685,215
2023-12-16T00:00:00.000Z,6,43,26,12,30,9.814,187
2023-12-17T00:00:00.000Z,25,46,32,28,35,4.915,163
2023-12-18T00:00:00.000Z,23,46,31,28,33,4.742,149
2023-12-19T00:00:00.000Z,23,78,41,30,56,13.862,261
2023-12-20T00:00:00.000Z,25,98,55,49,62,13.685,256
2023-12-21T00:00:00.000Z,22,89,50,40,58,13.848,285
2023-12-22T00:00:00.000Z,6,42,24,13,32,10.328,161
2023-12-23T00:00:00.000Z,4,36,9,6,12,6.711,172
2023-12-24T00:00:00.000Z,6,43,13,11,18,7.115,177
2023-12-25T00:00:00.000Z,9,35,14,12,15,5.442,147
2023-12-26T00:00:00.000Z,11,25,17,14,22,4.077,139
2023-12-27T00:00:00.000Z,10,96,31,22,45,17.74,258
2023-12-28T00:00:00.000Z,21,121,36,29,42,22.205,212
2023-12-29T00:00:00.000Z,26,69,41,35.5,54,11.449,197
2023-12-30T00:00:00.000Z,20,89,39,32,49,12.803,221
2023-12-31T00:00:00.000Z,34,179,56,47,68,38.52,341
2024-01-01T00:00:00.000Z,29,150,96,42,127,41.198,271
2024-01-02T00:00:00.000Z,11,49,23,17,32,10.401,170
2024-01-03T00:00:00.000Z,14,30,19,17,21,3.394,170
2024-01-04T00:00:00.000Z,9,28,16,12,17,3.618,129
2024-01-05T00:00:00.000Z,8,176,28,15,43,41.474,197
2024-01-06T00:00:00.000Z,25,129,51,39,59,17.192,266
2024-01-07T00:00:00.000Z,4,52,23,9.5,32,14.4,132
2024-01-08T00:00:00.000Z,7,75,34,26,43,12.057,463
2024-01-09T00:00:00.000Z,6,85,18,12,31,17.187,214
2024-01-10T00:00:00.000Z,15,47,31,24,38,8.164,176
2024-01-11T00:00:00.000Z,20,48,38,32,40,6.258,143
2024-01-12T00:00:00.000Z,10,49,33,24,38,10.258,237
2024-01-13T00:00:00.000Z,10,45,33,18,36,9.939,175
2024-01-14T00:00:00.000Z,20,57,28,25,33,6.389,155
2024-01-15T00:00:00.000Z,14,63,33,21,53,15.774,204
2024-01-16T00:00:00.000Z,6,81,24,18,31,10.906,184
2024-01-17T00:00:00.000Z,21,69,33,28,41,9.534,202
2024-01-18T00:00:00.000Z,26,85,36,34,41,13.426,188
2024-01-19T00:00:00.000Z,8,69,35,27,42,12.247,248
2024-01-20T00:00:00.000Z,6,72,30,20,43,15.639,317
2024-01-21T00:00:00.000Z,23,49,32,28,37,5.738,205
2024-01-22T00:00:00.000Z,26,46,36,33,41,4.885,155
2024-01-23T00:00:00.000Z,29,45,36,33,39,3.875,137
2024-01-24T00:00:00.000Z,29,52,36,33,40,4.449,139
2024-01-25T00:00:00.000Z,12,78,37,31,41,12.677,196
2024-01-26T00:00:00.000Z,8,59,28,21,45,13.875,176
2024-01-27T00:00:00.000Z,10,101,35,30,55,17.457,212
2024-01-28T00:00:00.000Z,17,106,36,29,57,23.045,217
2024-01-29T00:00:00.000Z,15,39,25,21,30,5.821,183
2024-01-30T00:00:00.000Z,12,86,28,20,37,16.61,192
2024-01-31T00:00:00.000Z,23,58,34,30,38,7.458,162
2024-02-01T00:00:00.000Z,27,78,41,36,55,12.448,222
2024-02-02T00:00:00.000Z,30,122,46.5,35,64,22.887,250
2024-02-03T00:00:00.000Z,19,44,29,26,35,6.158,136
2024-02-04T00:00:00.000Z,10,36,24,16,29,6.934,136
2024-02-05T00:00:00.000Z,4,24,12,9,15.5,5.05,144
2024-02-06T00:00:00.000Z,8,28,14,12,17,5.479,132
2024-02-07T00:00:00.000Z,19,32,25.5,23,28,3.411,62
2024-02-08T00:00:00.000Z,9,25,18,12.5,22,4.802,89
2024-02-09T00:00:00.000Z,20,50,26,22,28,6.113,77
2024-02-10T00:00:00.000Z,20,100,44,26,58,19.354,177
2024-02-11T00:00:00.000Z,9,40,15,11,20,8.578,91
2024-02-12T00:00:00.000Z,7,43,23,9.5,31.5,10.937,92
2024-02-13T00:00:00.000Z,9,45,20,14.5,23,8.385,68
2024-02-14T00:00:00.000Z,11,25,16,15,18.5,3.192,77
2024-02-15T00:00:00.000Z,12,44,22,19,29.5,7.213,165
2024-02-16T00:00:00.000Z,13,58,25,18,36,11.265,192
2024-02-17T00:00:00.000Z,24,36,29,26,31,2.961,139
2024-02-18T00:00:00.000Z,28,264,39.5,34,56.5,56.273,200
2024-02-19T00:00:00.000Z,18,49,30,21.5,38.5,8.816,33
2024-02-20T00:00:00.000Z,25,34,32,29.5,33,2.699,21
2024-02-21T00:00:00.000Z,31,51,37,34,42,5.07,41
2024-02-22T00:00:00.000Z,9,48,27,15,36.5,11.479,124
2024-02-23T00:00:00.000Z,12,104,45,29,58,23.07,250
2024-02-24T00:00:00.000Z,34,42,37,36,39,2.172,17
2024-02-27T00:00:00.000Z,27,45,34,29.5,37,4.926,17
2024-02-28T00:00:00.000Z,16,63,26,24,29,6.767,145
2024-02-29T00:00:00.000Z,18,35,22,21,24,4.232,125
2024-03-01T00:00:00.000Z,12,27,18,15,20,3.626,107
2024-03-02T00:00:00.000Z,17,31,23,22,26,2.721,128
2024-03-03T00:00:00.000Z,22,83,33,26,43,10.255,225
2024-03-04T00:00:00.000Z,16,49,24,21,30.5,6.51,145
2024-03-05T00:00:00.000Z,14,30,25,23,26,3.308,141
2024-03-06T00:00:00.000Z,26,70,35,30,49,11.604,236
2024-03-07T00:00:00.000Z,22,108,41,32,54,17.744,315
2024-03-08T00:00:00.000Z,23,49,32,30,35,5.011,141
2024-03-09T00:00:00.000Z,19,160,48,36,65,29.482,283
2024-03-10T00:00:00.000Z,11,188,53,35,65,27.498,347
2024-03-11T00:00:00.000Z,19,43,28,26,31,5.13,169
2024-03-12T00:00:00.000Z,11,27,20,18,21,2.978,138
2024-03-13T00:00:00.000Z,6,55,26,22,29,10.119,236
2024-03-14T00:00:00.000Z,5,45,22,18,28,7.68,311
2024-03-15T00:00:00.000Z,24,40,30,28,31,2.938,158
2024-03-16T00:00:00.000Z,14,53,32,25,39.5,9.602,188
2024-03-17T00:00:00.000Z,11,53,28.5,19,35,10.935,160
2024-03-18T00:00:00.000Z,11,60,27,18,34,10.897,226
2024-03-19T00:00:00.000Z,12,59,23,16,33.5,10.927,164
2024-03-20T00:00:00.000Z,10,62,25,19,34,11.041,214
2024-03-21T00:00:00.000Z,7,88,32,16,43,17.137,342
2024-03-22T00:00:00.000Z,14,71,27,21,44.5,14.66,200
2024-03-23T00:00:00.000Z,8,62,26,16,40,14.503,187
2024-03-24T00:00:00.000Z,7,71,23,19,33,13.946,231
2024-03-25T00:00:00.000Z,3,46,11,7,16,9.567,187
2024-03-26T00:00:00.000Z,5,96,17,10,29,21.952,195
2024-03-27T00:00:00.000Z,6,55,19,12,37,14.25,254
2024-03-28T00:00:00.000Z,5,139,16,11,46,36.944,219
2024-03-29T00:00:00.000Z,4,24,8,6,11,5.134,90
2024-03-30T00:00:00.000Z,6,94,19,10,30,20.767,175
2024-03-31T00:00:00.000Z,8,34,21,17,24,5.278,108
2024-04-01T00:00:00.000Z,8,100,24.5,13.5,35.5,17.034,184
2024-04-02T00:00:00.000Z,3,54,10,6,21,10.413,126
2024-04-03T00:00:00.000Z,3,21,7,4,12,4.631,119
2024-04-04T00:00:00.000Z,4,25,10,6,12,4.501,127
2024-04-05T00:00:00.000Z,4,43,15,6,24,10.692,155
2024-04-06T00:00:00.000Z,4,28,8,6,17.5,6.937,121
2024-04-07T00:00:00.000Z,5,28,12,7,16.5,5.879,128
2024-04-08T00:00:00.000Z,4,37,13,6,21,9.046,131
2024-04-09T00:00:00.000Z,4,47,18.5,8,28,11.603,184
2024-04-10T00:00:00.000Z,5,80,20.5,13,34.5,14.966,196
2024-04-11T00:00:00.000Z,12,33,17,14,20.5,5.092,140
2024-04-12T00:00:00.000Z,7,79,18.5,12,31,16.481,182
2024-04-13T00:00:00.000Z,6,57,21,12,27,11.444,223
2024-04-14T00:00:00.000Z,8,22,12,9,15,3.675,145
2024-04-15T00:00:00.000Z,6,94,13,10,41,25.5,178
2024-04-16T00:00:00.000Z,6,20,12,10,13,2.298,136
2024-04-17T00:00:00.000Z,4,15,8,7,10,2.316,122
2024-04-18T00:00:00.000Z,4,23,11,9,19,5.368,144
2024-04-19T00:00:00.000Z,8,37,16,11,20,6.244,162
2024-04-20T00:00:00.000Z,7,32,14,11,18,4.705,159
2024-04-21T00:00:00.000Z,7,42,16,10,23,8.894,187
2024-04-22T00:00:00.000Z,4,102,22,14,43,22.886,281
2024-04-23T00:00:00.000Z,7,84,27.5,20,42,17.211,456
2024-04-24T00:00:00.000Z,8,36,13,10,18,6.307,114
2024-04-25T00:00:00.000Z,6,30,14,11,18,5.421,143
2024-04-26T00:00:00.000Z,6,67,19,13,26.5,11.801,253
2024-04-27T00:00:00.000Z,6,46,15,9,30,11.67,139
2024-04-28T00:00:00.000Z,6,33,14,9,20,7.181,127
2024-04-29T00:00:00.000Z,6,28,9,8,12,4.856,134
2024-04-30T00:00:00.000Z,6,165,13,9,26,18.638,199
2024-05-01T00:00:00.000Z,4,90,13,7,51,26.728,217
2024-05-02T00:00:00.000Z,5,46,9,7,13,8.228,161
2024-05-03T00:00:00.000Z,6,31,11,10,14,4.976,163
2024-05-04T00:00:00.000Z,9,20,12,11,14,2.004,77
2024-05-05T00:00:00.000Z,9,56,12,11,16,9.186,138
2024-05-06T00:00:00.000Z,9,73,13,11,25,17.286,166
2024-05-07T00:00:00.000Z,8,65,14,12,24,13.218,176
2024-05-08T00:00:00.000Z,7,41,11,9,15,5.052,156
2024-05-09T00:00:00.000Z,7,27,11,9,14,4.36,151
2024-05-10T00:00:00.000Z,6,33,9,8.5,13,7.223,105
2024-05-11T00:00:00.000Z,8,30,13,10,19,5.612,136
2024-05-12T00:00:00.000Z,5,35,8,7,16,7.507,161
2024-05-13T00:00:00.000Z,4,21,7,6,11,4.027,113
2024-05-14T00:00:00.000Z,5,12,7,6,8,1.513,52
2024-05-20T00:00:00.000Z,7,25,12,11,20.5,5.466,32
2024-05-21T00:00:00.000Z,6,53,14.5,8,35,14.263,176
2024-05-22T00:00:00.000Z,7,63,19,11.5,35,13.57,237
2024-05-23T00:00:00.000Z,9,23,16,13,18,3.35,123
2024-05-24T00:00:00.000Z,6,25,8,6,18.5,6.607,100
2024-05-25T00:00:00.000Z,6,23,8.5,7,11,3.693,102
2024-05-26T00:00:00.000Z,5,104,17,10,35.5,23.303,140
2024-05-27T00:00:00.000Z,7,47,8,7,30,15.409,29
